,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5905,spotify:track:5zF2zGPkL6Ipsn9AfAK6RP,0.7140000000000001,0.868,5.0,-4.596,0.0,0.0363,0.0551,0.0,0.0987,0.78,95.05,206200.0,4.0
5906,spotify:track:3UKMM2osZAHdHSLvWF8TUc,0.665,0.892,1.0,-4.806,0.0,0.0562,0.0558,0.0,0.0465,0.9620000000000001,149.861,173693.0,4.0
5907,spotify:track:20LxTsa6936zOlzTWqoPVt,0.92,0.8909999999999999,3.0,-2.398,0.0,0.253,0.0313,0.0,0.083,0.311,95.295,161600.0,4.0
5908,spotify:track:1Ft6KgjMR7TSVkryV7gq8n,0.485,0.835,2.0,-4.092,1.0,0.111,0.0119,0.0012900000000000001,0.0504,0.11800000000000001,127.954,289973.0,4.0
5909,spotify:track:6ykCgFYHGrxazIiW9kmtqd,0.611,0.861,2.0,-4.47,1.0,0.0323,0.00511,3.85e-06,0.0989,0.361,123.008,202922.0,4.0
5910,spotify:track:2stIR1q4j35CWi9fiuNcUw,0.617,0.44299999999999995,9.0,-7.737,1.0,0.043,0.813,0.0,0.0975,0.542,108.836,146013.0,4.0
5911,spotify:track:4kgGJcXALI1ppNA4NdkTw9,0.499,0.802,7.0,-4.537,1.0,0.0547,0.0136,1.56e-06,0.128,0.504,107.705,232333.0,4.0
5912,spotify:track:2qWTGIvj3t9VdkggzllU8G,0.501,0.498,3.0,-5.581,0.0,0.342,0.5579999999999999,0.0,0.10099999999999999,0.715,88.96,223840.0,4.0
5913,spotify:track:0c07qeRvyLzNhIQLjEY761,0.48700000000000004,0.6990000000000001,0.0,-5.792000000000001,1.0,0.151,0.57,0.0,0.09,0.248,109.335,217080.0,4.0
5914,spotify:track:78orLDLxWpOZINipGYrV0g,0.6809999999999999,0.83,7.0,-6.352,0.0,0.248,0.177,8.25e-05,0.141,0.555,68.012,290627.0,4.0
5915,spotify:track:4rPCgwmCgef78nrsqwjA7G,0.643,0.7290000000000001,8.0,-5.787999999999999,1.0,0.0538,0.289,0.8109999999999999,0.0986,0.478,130.109,187467.0,4.0
5916,spotify:track:4jCr7BQyrVaYxGN5UaVS1s,0.551,0.294,6.0,-7.205,1.0,0.0301,0.927,0.00022,0.0595,0.604,109.884,98560.0,4.0
5917,spotify:track:1bvgxkcETkNXHriJGE0pCl,0.6679999999999999,0.941,3.0,-4.19,1.0,0.0315,0.0284,0.0196,0.0455,0.465,127.993,281390.0,4.0
5918,spotify:track:4Uc2BwXpvQ5Z8DBxKEnPsu,0.713,0.956,0.0,-1.926,1.0,0.0744,0.00617,0.0,0.109,0.627,128.012,187493.0,4.0
5919,spotify:track:46jk84phtAjBnxFHZEy84d,0.67,0.8009999999999999,0.0,-5.84,1.0,0.0571,0.0522,0.0,0.261,0.8590000000000001,79.99600000000001,359173.0,4.0
5920,spotify:track:4th1RQAelzqgY7wL53UGQt,0.59,0.7240000000000001,0.0,-3.278,1.0,0.0439,0.04,4.07e-05,0.142,0.526,127.059,278480.0,4.0
5921,spotify:track:1VbhR6D6zUoSTBzvnRonXO,0.6779999999999999,0.491,5.0,-5.815,1.0,0.0358,0.565,2.78e-05,0.0772,0.519,81.99700000000001,239317.0,4.0
5922,spotify:track:3j0C1EThzZ1HAYEs0et0Ac,0.737,0.331,0.0,-16.154,1.0,0.0353,0.235,0.21600000000000003,0.127,0.831,125.182,352933.0,4.0
5923,spotify:track:3skn2lauGk7Dx6bVIt5DVj,0.55,0.8740000000000001,4.0,-4.046,1.0,0.0321,0.000436,1.0199999999999999e-05,0.20600000000000002,0.318,121.61,240213.0,4.0
5924,spotify:track:4qABfS1RaGVXdBhj2BQyhO,0.506,0.805,1.0,-4.119,1.0,0.0469,0.007109999999999999,0.00193,0.0856,0.38299999999999995,126.008,227074.0,4.0
5925,spotify:track:7iT98FhZ7BAE8xdCxBlw55,0.5710000000000001,0.903,7.0,-2.184,1.0,0.214,0.0615,1.23e-06,0.18600000000000003,0.47700000000000004,127.95100000000001,206320.0,4.0
5926,spotify:track:4nd8rHES5zOlFhwDxDdugW,0.8490000000000001,0.6,6.0,-5.682,0.0,0.0319,0.42,8.72e-06,0.10800000000000001,0.965,110.02,218413.0,4.0
5927,spotify:track:0B4vVGxblizAtGWvaoVIiC,0.607,0.818,0.0,-6.04,1.0,0.0298,0.0262,1.28e-05,0.136,0.382,121.03,210173.0,4.0
5928,spotify:track:5xeyAeKdRgE2jZ46yzG738,0.574,0.802,10.0,-6.791,1.0,0.0323,0.0228,0.8909999999999999,0.0621,0.272,115.993,311760.0,4.0
5929,spotify:track:7ujFtFEZcsdBBEtVrncBXM,0.602,0.858,0.0,-4.978,1.0,0.0402,0.158,0.251,0.0883,0.648,118.087,209947.0,4.0
5930,spotify:track:1aKsg5b9sOngINaQXbB0P7,0.47200000000000003,0.7140000000000001,1.0,-4.388999999999999,0.0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133.0,4.0
5931,spotify:track:1tGlmPEjK7fy9q3YSjZhLf,0.758,0.78,2.0,-3.305,1.0,0.0398,0.243,0.4,0.335,0.503,125.01899999999999,177953.0,4.0
5932,spotify:track:6c9EGVj5CaOeoKd9ecMW1U,0.649,0.706,8.0,-7.209,0.0,0.031,8.45e-05,0.831,0.163,0.0736,128.032,214186.0,4.0
5933,spotify:track:31AyUvMRDvZjyQI1N05lsT,0.462,0.722,1.0,-5.1339999999999995,1.0,0.0306,0.0356,4.52e-06,0.127,0.327,173.94099999999997,191294.0,4.0
5934,spotify:track:4ua0IepBEISCWwF8dTJvcU,0.617,0.617,8.0,-6.941,1.0,0.122,3.97e-05,0.0598,0.253,0.517,127.99600000000001,328253.0,4.0
5935,spotify:track:7aBKUvEYylCA24Cn8vepJj,0.39799999999999996,0.275,10.0,-16.175,1.0,0.0386,0.7020000000000001,0.151,0.978,0.436,170.076,308507.0,4.0
5936,spotify:track:5Kwd8HB9VQ12yFSu0dM4Yi,0.625,0.319,0.0,-12.802999999999999,1.0,0.113,0.637,0.0755,0.0581,0.6920000000000001,109.792,235733.0,4.0
5937,spotify:track:0O45fw2L5vsWpdsOdXwNAR,0.9670000000000001,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.9640000000000001,117.0,242733.0,4.0
5938,spotify:track:717TY4sfgKQm4kFbYQIzgo,0.774,0.847,5.0,-3.925,0.0,0.121,0.0279,0.0183,0.24100000000000002,0.9229999999999999,143.011,198813.0,4.0
5939,spotify:track:6UwEvLKTFpYZMYf0XE2DGo,0.705,0.627,0.0,-9.226,1.0,0.0324,0.505,0.703,0.0713,0.784,124.00399999999999,174533.0,4.0
5940,spotify:track:0zwMBwxamjDA8mTvjDARCc,0.604,0.623,9.0,-5.539,1.0,0.0542,0.5670000000000001,0.0186,0.192,0.7490000000000001,79.881,199773.0,4.0
5941,spotify:track:1ADjWm8QNhgNV8yCNNgQ1T,0.46399999999999997,0.63,7.0,-7.337000000000001,1.0,0.182,0.0464,0.0,0.295,0.527,132.96,204093.0,5.0
5942,spotify:track:6FzUX4kFBss56SSjAsLi7t,0.823,0.8220000000000001,1.0,-5.3229999999999995,0.0,0.0334,0.113,4.57e-05,0.0688,0.938,125.02600000000001,211377.0,4.0
5943,spotify:track:4sQ9C6heFPXvHh4ThnTBma,0.711,0.395,7.0,-10.703,0.0,0.035,0.81,0.693,0.191,0.478,113.536,472800.0,4.0
5944,spotify:track:6nM9Sr6MPcfpqwQTD7PZGi,0.787,0.848,1.0,-4.696000000000001,1.0,0.0549,0.0915,0.0,0.15,0.9470000000000001,121.98899999999999,185640.0,4.0
5945,spotify:track:5yOIvhKxdsxi73GcelbUhf,0.606,0.774,1.0,-7.7379999999999995,0.0,0.0376,0.0506,0.012,0.31,0.684,135.602,467333.0,4.0
5946,spotify:track:1m3BAsNsQAaSNMD2M6vlKY,0.682,0.752,2.0,-9.521,1.0,0.0454,0.47600000000000003,0.863,0.0768,0.9640000000000001,81.081,341733.0,4.0
5947,spotify:track:3GP2I4b4RlXijJD3lzsRS9,0.32299999999999995,0.361,3.0,-10.183,0.0,0.0464,0.247,0.0,0.16699999999999998,0.11199999999999999,94.943,252773.0,4.0
5948,spotify:track:2OlWBmSjf1aUPGLNf0UI5A,0.628,0.593,8.0,-5.0360000000000005,1.0,0.0323,0.09300000000000001,1.65e-06,0.096,0.10400000000000001,125.02600000000001,197267.0,4.0
5949,spotify:track:22JP9ITH0pH0HKrHDMWCFj,0.44299999999999995,0.6629999999999999,8.0,-5.946000000000001,0.0,0.0432,0.0494,0.0,0.153,0.331,159.856,211880.0,4.0
5950,spotify:track:1M2zeYn9S4zorVjz05oZw1,0.509,0.368,0.0,-9.836,1.0,0.0454,0.773,0.0,0.261,0.655,94.166,332493.0,4.0
5951,spotify:track:0A1hikCZltXS35BWBhrjuR,0.245,0.315,2.0,-11.555,1.0,0.0364,0.955,0.00156,0.095,0.126,85.807,180480.0,4.0
5952,spotify:track:5P11rW6aJErF37MTfRZS31,0.696,0.547,5.0,-5.954,0.0,0.16899999999999998,0.792,0.0,0.155,0.623,73.203,155507.0,4.0
5953,spotify:track:1jKW8H81OtWvWeQG5zoxWR,0.466,0.304,10.0,-12.009,1.0,0.0314,0.688,0.0011,0.0889,0.402,100.412,238000.0,3.0
5954,spotify:track:2mI2EqovGKO6LbhV5TcTK3,0.6,0.61,9.0,-5.872000000000001,1.0,0.152,0.21100000000000002,1e-06,0.0856,0.493,123.94200000000001,240973.0,4.0
5955,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,0.887,0.48,11.0,-11.994000000000002,1.0,0.11699999999999999,0.0094,3.5799999999999996e-05,0.0662,0.607,95.846,193200.0,4.0
5956,spotify:track:3eHopQk0VWyMbX13UdcRdO,0.7440000000000001,0.7829999999999999,1.0,-7.077000000000001,1.0,0.0337,0.0553,0.0,0.086,0.885,120.042,235493.0,4.0
5957,spotify:track:7aXuop4Qambx5Oi3ynsKQr,0.87,0.46399999999999997,4.0,-8.337,1.0,0.17800000000000002,0.205,0.0,0.0902,0.457,112.97399999999999,251989.0,4.0
5958,spotify:track:0kF6MdXhjQeYhZ2kogCIsx,0.821,0.565,4.0,-5.403,0.0,0.0837,0.0419,0.0,0.0796,0.732,119.975,242560.0,4.0
5959,spotify:track:0vwiOFVhknyIMu7TkFDbWo,0.526,0.251,8.0,-16.178,1.0,0.0275,0.191,0.034,0.107,0.259,92.546,294293.0,4.0
5960,spotify:track:51ODNNDZm21HU7wI7cccRr,0.503,0.727,1.0,-5.456,1.0,0.16699999999999998,0.0159,9.449999999999999e-05,0.0895,0.521,121.985,255632.0,4.0
5961,spotify:track:5LN9F6c1Okx7Yrwd6GO8tu,0.672,0.5920000000000001,8.0,-8.175,1.0,0.0338,0.47,0.0039299999999999995,0.159,0.927,98.20100000000001,179960.0,4.0
5962,spotify:track:3VvDZ5MVRuJ0ZqUA7mETWf,0.49200000000000005,0.804,2.0,-6.822,1.0,0.0537,0.7090000000000001,0.00195,0.27899999999999997,0.466,108.12200000000001,281280.0,4.0
5963,spotify:track:4gYg7tHRzBrMht879ubtAC,0.782,0.631,4.0,-7.792999999999999,1.0,0.0341,0.669,0.0116,0.0997,0.748,131.939,305760.0,4.0
5964,spotify:track:1KP6ieHBqTmEjqLy75gAEn,0.6629999999999999,0.624,10.0,-8.484,1.0,0.0247,0.0902,0.0665,0.0985,0.5870000000000001,102.31700000000001,309667.0,4.0
5965,spotify:track:2shH36IytTvWBMMQi1KhNL,0.633,0.542,5.0,-12.318,1.0,0.0316,0.000679,0.00434,0.0754,0.879,130.314,206936.0,4.0
5966,spotify:track:2joPXv2tKjnUZJSJWp8PcP,0.677,0.212,5.0,-12.628,1.0,0.149,0.956,0.000102,0.175,0.342,117.681,218773.0,4.0
5967,spotify:track:6Bo7elbKiRfaHBMJGEBHqF,0.664,0.741,9.0,-5.318,0.0,0.0328,0.00175,0.0379,0.11599999999999999,0.37200000000000005,131.001,188685.0,4.0
5968,spotify:track:4Dm32oO01YpIubCHaAtKkN,0.526,0.882,9.0,-4.006,1.0,0.0509,0.0014,0.0,0.14400000000000002,0.424,144.982,211493.0,4.0
5969,spotify:track:3YVEzOeInPo53AhZDlaRIf,0.784,0.8029999999999999,9.0,-3.458,0.0,0.0597,0.0466,1.57e-05,0.0773,0.785,111.044,252663.0,4.0
5970,spotify:track:5cY8y2XgOfkAh4kSWLFKkz,0.5660000000000001,0.815,9.0,-4.481,0.0,0.14,0.0737,0.0,0.12,0.672,169.96099999999998,185587.0,4.0
5971,spotify:track:63t9x6MyYnZ9tYprnk6cty,0.562,0.938,1.0,-3.0780000000000003,1.0,0.106,0.007490000000000001,0.0,0.297,0.9179999999999999,88.87200000000001,174213.0,4.0
5972,spotify:track:3bGidOZsEEuLHC9noPK3AW,0.733,0.8859999999999999,0.0,-4.194,0.0,0.0396,0.0536,1.76e-05,0.136,0.858,123.068,221413.0,4.0
5973,spotify:track:6knMRkrveokIBJLvno6WVe,0.414,0.78,7.0,-5.7410000000000005,1.0,0.36200000000000004,0.36,0.0,0.8690000000000001,0.509,80.972,276480.0,4.0
5974,spotify:track:4LXUkhq8xN96oHvgYO5I5P,0.8109999999999999,0.54,7.0,-7.21,1.0,0.237,0.0285,0.0,0.0528,0.711,83.01,216787.0,4.0
5975,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,0.61,0.893,9.0,-3.681,1.0,0.0921,0.154,4.41e-05,0.021,0.6729999999999999,104.031,296520.0,4.0
5976,spotify:track:7bKYcp3E69whGneuW6YSge,0.778,0.807,5.0,-4.478,0.0,0.0465,0.00187,0.00907,0.22,0.41200000000000003,124.948,171545.0,4.0
5977,spotify:track:2HYaqJitHc9qiG68vc0JIm,0.6509999999999999,0.823,1.0,-5.148,0.0,0.0282,0.00193,5.7700000000000007e-05,0.172,0.8170000000000001,112.148,179533.0,4.0
5978,spotify:track:4AyoAGuhE8gydBPrczuhbl,0.721,0.8220000000000001,7.0,-4.843,1.0,0.0391,0.0113,7.01e-05,0.0898,0.536,140.002,217387.0,4.0
5979,spotify:track:3gM7tsNjkOnuswaPgncLJY,0.6459999999999999,0.698,7.0,-5.019,1.0,0.0345,0.000177,3.36e-06,0.32299999999999995,0.645,125.022,180053.0,4.0
5980,spotify:track:15ccEhr9NN3Blmdr0hQwj9,0.48,0.841,1.0,-2.267,0.0,0.0529,0.000245,0.303,0.111,0.14300000000000002,126.113,214267.0,4.0
5981,spotify:track:0ZtLv7aVallYjnPJNZJWk7,0.511,0.917,7.0,-3.239,0.0,0.124,0.0273,0.0,0.8190000000000001,0.24100000000000002,100.12299999999999,192707.0,4.0
5982,spotify:track:3EfOzBsC8in9ZYuD3NR2v9,0.609,0.8740000000000001,4.0,-6.417000000000001,0.0,0.0344,0.000544,0.813,0.10800000000000001,0.584,125.00200000000001,196833.0,4.0
5983,spotify:track:0DanGj9TtgZIjJnHdTbW9v,0.42,0.863,7.0,-3.135,0.0,0.0473,0.00655,1.39e-05,0.147,0.172,92.131,205200.0,4.0
5984,spotify:track:1vQ92830bxiBcIhpUj4qrn,0.736,0.759,9.0,-7.066,1.0,0.0347,0.0573,0.207,0.0778,0.485,128.041,170059.0,4.0
5985,spotify:track:2rbZUixgrwTWTvyEcN3vE9,0.40299999999999997,0.698,9.0,-5.058,0.0,0.0357,0.0017100000000000001,0.00126,0.256,0.0833,159.869,252954.0,4.0
5986,spotify:track:2PbYjuUF3CUjxXl2lsUMUG,0.593,0.909,7.0,-4.3069999999999995,1.0,0.0466,0.165,0.000265,0.32299999999999995,0.8909999999999999,143.984,239973.0,4.0
5987,spotify:track:0H7epBAr4BMdBl5NGnUuRr,0.899,0.72,5.0,-5.244,0.0,0.14400000000000002,0.00010800000000000001,0.625,0.155,0.342,128.005,299067.0,4.0
5988,spotify:track:2dcN4VfsyFycokfyNABIm6,0.585,0.645,4.0,-8.89,0.0,0.046,0.0023899999999999998,0.846,0.298,0.667,96.005,245195.0,4.0
5989,spotify:track:6LnjelBSl5xYpdfhfFTJbX,0.846,0.721,2.0,-5.247999999999999,1.0,0.0494,0.163,0.0,0.19399999999999998,0.638,121.417,203253.0,4.0
5990,spotify:track:0c7h6Zc9XzMlQYArXtIIKt,0.327,0.6579999999999999,7.0,-5.624,1.0,0.0321,0.0945,0.0055,0.10099999999999999,0.447,93.441,599680.0,4.0
5991,spotify:track:4QNGleUuwD5dj1eHZx54eo,0.297,0.738,6.0,-4.48,0.0,0.0418,0.21899999999999997,4.5e-05,0.0722,0.905,184.856,235733.0,4.0
5992,spotify:track:2Z5XdCWLOkFWI2FkKNCErr,0.708,0.8740000000000001,0.0,-5.012,1.0,0.198,0.0365,0.0,0.0721,0.727,128.159,225787.0,4.0
5993,spotify:track:65N5mnAk0WOubXkCryAxEe,0.7020000000000001,0.634,3.0,-4.996,1.0,0.0418,0.163,0.0,0.28800000000000003,0.897,135.55200000000002,228907.0,4.0
5994,spotify:track:6YhDHby2eVeENKJNa7C2z6,0.62,0.828,10.0,-4.685,1.0,0.0413,0.00557,0.000102,0.156,0.564,122.042,205067.0,4.0
5995,spotify:track:3WLfwlGFy5f2A4O1daqeq8,0.555,0.883,2.0,-3.426,1.0,0.0341,0.00114,0.040999999999999995,0.868,0.507,125.02,316718.0,4.0
5996,spotify:track:6cuQsekkJ92W3bXwObcUth,0.7929999999999999,0.588,5.0,-5.072,0.0,0.0333,0.215,0.0,0.599,0.93,124.96799999999999,231827.0,4.0
5997,spotify:track:5VjaCELTVjVSeS98ZFd8fR,0.382,0.57,6.0,-5.261,0.0,0.044000000000000004,0.218,0.19399999999999998,0.316,0.188,100.75399999999999,243461.0,3.0
5998,spotify:track:5sS4g0adkAUXvLJHQ1i2kj,0.878,0.7240000000000001,10.0,-5.372999999999999,0.0,0.129,0.168,0.0116,0.133,0.904,121.906,295400.0,4.0
5999,spotify:track:17gV6omrBP9m6DrfOIBmCI,0.767,0.586,2.0,-6.415,1.0,0.0243,0.595,0.0848,0.0688,0.8540000000000001,105.946,228627.0,4.0
6000,spotify:track:3xuUiCQfUT71vJgwOgAXp2,0.564,0.562,6.0,-15.799000000000001,1.0,0.0354,0.772,0.852,0.138,0.965,88.366,182240.0,4.0
6001,spotify:track:0HFx7PLqzGxSfN59j3UHmR,0.775,0.68,0.0,-5.507999999999999,0.0,0.0629,0.009059999999999999,0.0,0.109,0.6559999999999999,114.025,207719.0,4.0
6002,spotify:track:1vffte5WTHIik37ePfJdo4,0.884,0.657,6.0,-4.569,0.0,0.0977,0.00589,0.0,0.154,0.489,107.059,234693.0,4.0
6003,spotify:track:3ToVHeQwrpOAJ2OQrxXlsB,0.512,0.5539999999999999,4.0,-7.5729999999999995,1.0,0.0813,0.42,0.0,0.17600000000000002,0.306,168.033,300389.0,4.0
6004,spotify:track:73MuQb9jIoryiOig4hDQhT,0.629,0.703,2.0,-4.875,1.0,0.0504,0.519,0.0,0.11,0.402,144.016,290973.0,4.0
6005,spotify:track:2IRMK1HdN2a7CsvPwMcxSA,0.428,0.556,1.0,-4.967,1.0,0.0407,0.659,0.0,0.115,0.162,150.732,323027.0,4.0
6006,spotify:track:3rsq3qtqNBId48c0IVraTS,0.546,0.852,1.0,-2.445,1.0,0.102,0.00592,0.0,0.159,0.5579999999999999,112.18299999999999,249440.0,4.0
6007,spotify:track:57ObB6koJ1TeqoIDeq27gl,0.8540000000000001,0.7659999999999999,9.0,-4.697,0.0,0.141,0.0242,0.0,0.0793,0.784,118.00399999999999,224258.0,4.0
6008,spotify:track:6fsy8IcLOivJrg5UjU5QLN,0.54,0.42200000000000004,10.0,-13.651,1.0,0.040999999999999995,0.121,0.000273,0.327,0.597,119.98,306627.0,4.0
6009,spotify:track:1RIwbR2FlqiWLr3tFp9w1W,0.649,0.6,9.0,-9.525,1.0,0.0328,0.426,5.67e-06,0.639,0.4,129.83700000000002,258392.0,4.0
6010,spotify:track:1FTnBp64Iy26qERGibjknm,0.623,0.823,0.0,-5.492000000000001,1.0,0.0402,0.0337,0.0152,0.573,0.867,147.571,240000.0,4.0
6011,spotify:track:0IedgQjjJ8Ad4B3UDQ5Lyn,0.807,0.51,0.0,-9.729,1.0,0.0433,0.040999999999999995,0.115,0.10400000000000001,0.961,130.118,279773.0,4.0
6012,spotify:track:1hrQFVuMxyeTzRrP6YTf65,0.6629999999999999,0.652,6.0,-5.978,1.0,0.0406,0.14300000000000002,0.0,0.113,0.46,118.01299999999999,209693.0,4.0
6013,spotify:track:7erByqCV1mcImSeCYh1XmW,0.374,0.758,9.0,-4.212,1.0,0.0434,0.0027600000000000003,0.000655,0.10400000000000001,0.126,89.993,225347.0,4.0
6014,spotify:track:0vLxMyI85TR1aPDyz647rF,0.782,0.7120000000000001,1.0,-4.9639999999999995,1.0,0.0603,0.0447,2.98e-06,0.257,0.366,102.986,219306.0,4.0
6015,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,1.0,-3.804,1.0,0.0619,0.00701,0.0,0.257,0.619,128.03799999999998,199080.0,4.0
6016,spotify:track:2Ehykqr8vpoMGGVnuFexNQ,0.44799999999999995,0.767,4.0,-6.391,1.0,0.0315,0.0217,2.6300000000000002e-05,0.23399999999999999,0.254,106.36399999999999,210413.0,4.0
6017,spotify:track:7hCNBVRhHzcsRAv0TQnOzq,0.6559999999999999,0.767,11.0,-3.0380000000000003,1.0,0.0396,0.25,0.0,0.114,0.871,163.834,147747.0,4.0
6018,spotify:track:0xBmlmcnAd3g9IzDQuY6Z7,0.742,0.601,5.0,-9.405,0.0,0.0661,0.55,0.0786,0.195,0.708,93.36,323400.0,4.0
6019,spotify:track:3zw6G70owywCriCNHKDQGH,0.40399999999999997,0.607,9.0,-6.197,0.0,0.0328,0.0116,0.00122,0.10800000000000001,0.134,77.80199999999999,318551.0,4.0
6020,spotify:track:1i1rNVtxbE7rdFfpHuNq2j,0.642,0.823,0.0,-5.7170000000000005,1.0,0.0289,0.00159,0.0,0.0776,0.431,122.977,227344.0,4.0
6021,spotify:track:6XDkCAv65eIZTfTwh0XHU6,0.586,0.598,2.0,-5.774,1.0,0.0359,0.124,0.0,0.151,0.201,112.06700000000001,174413.0,4.0
6022,spotify:track:2DZ02lWzt1yTnTNyRIMtnu,0.66,0.762,1.0,-4.939,0.0,0.0442,0.000983,0.0242,0.145,0.0659,128.00799999999998,303159.0,4.0
6023,spotify:track:1AiEJL2PSnAAocta68csUX,0.623,0.914,6.0,-4.651,1.0,0.0312,0.0395,1.95e-05,0.0639,0.713,120.015,196342.0,4.0
6024,spotify:track:64m6xlAnXX8X8AdTNfVIQT,0.622,0.737,2.0,-4.946000000000001,0.0,0.0342,0.377,2.0300000000000002e-05,0.0949,0.435,125.95200000000001,228146.0,4.0
6025,spotify:track:6fmbKY1teQRfsIqVRlnTsM,0.708,0.945,5.0,-3.247,0.0,0.23399999999999999,0.0010400000000000001,0.0803,0.22699999999999998,0.545,127.96,203133.0,4.0
6026,spotify:track:6AOHd0PzHGNo0tBh2olFx1,0.622,0.753,10.0,-6.609,1.0,0.0375,0.18600000000000003,1.16e-06,0.0873,0.457,127.984,196911.0,4.0
6027,spotify:track:0cksaBdhpRkuggMoRvC4Dq,0.54,0.8740000000000001,7.0,-3.467,0.0,0.0551,0.105,0.0,0.135,0.41100000000000003,99.995,242213.0,4.0
6028,spotify:track:62vpWI1CHwFy7tMIcSStl8,0.6920000000000001,0.521,10.0,-8.465,0.0,0.33,0.301,0.0,0.0565,0.46299999999999997,100.45,292987.0,4.0
6029,spotify:track:16qYlQ6koFxYVbiJbGHblz,0.89,0.39299999999999996,4.0,-10.821,0.0,0.267,0.331,8.81e-06,0.28300000000000003,0.304,128.084,301133.0,4.0
6030,spotify:track:6rbeWjEavBHvX2kr6lSogS,0.831,0.42700000000000005,2.0,-6.903,1.0,0.106,0.0531,0.0,0.316,0.21600000000000003,93.00399999999999,234773.0,4.0
6031,spotify:track:5jNrszQHRIVKmS9Ptb63pe,0.5479999999999999,0.8290000000000001,1.0,-4.103,0.0,0.285,0.33899999999999997,0.0,0.537,0.452,93.62,194739.0,4.0
6032,spotify:track:5wrM3MbU9xNuSZGbmRm9B7,0.655,0.6559999999999999,9.0,-6.25,1.0,0.315,0.28,0.0,0.111,0.586,89.818,219505.0,4.0
6033,spotify:track:3gtSCifHWtbRxX0GFLBpcH,0.505,0.465,0.0,-6.599,1.0,0.0566,0.461,0.0,0.16899999999999998,0.555,141.884,170213.0,4.0
6034,spotify:track:30yn7KuCLbXGCXxjsB0C8K,0.69,0.767,11.0,-3.411,0.0,0.14,0.0207,0.0,0.131,0.6679999999999999,187.993,260013.0,4.0
6035,spotify:track:5wFB6UqNZvn6V09WTDbQo4,0.664,0.645,5.0,-6.257999999999999,1.0,0.0423,0.637,8.65e-06,0.0929,0.7759999999999999,140.167,192213.0,4.0
6036,spotify:track:5t3upx39Buo4NKmYfT3kkr,0.5479999999999999,0.7609999999999999,2.0,-6.899,1.0,0.0324,0.000212,2.13e-06,0.111,0.18600000000000003,127.99600000000001,213079.0,4.0
6037,spotify:track:1ktm3wmtPWRmu21snHT82Y,0.579,0.759,2.0,-5.584,0.0,0.0386,0.06,0.000138,0.11699999999999999,0.127,127.875,296279.0,4.0
6038,spotify:track:4BiwYKQquLM2D3Lshzammp,0.9259999999999999,0.387,1.0,-8.371,0.0,0.457,0.193,0.00689,0.0851,0.546,122.014,200656.0,4.0
6039,spotify:track:66hayvUbTotekKU3H4ta1f,0.43200000000000005,0.7809999999999999,4.0,-4.038,0.0,0.0567,0.040999999999999995,4.21e-06,0.0789,0.19699999999999998,139.43200000000002,250286.0,4.0
6040,spotify:track:42PzraSUhIh6vx4Q0AEwiH,0.502,0.353,4.0,-9.045,0.0,0.247,0.5329999999999999,0.0,0.13699999999999998,0.5589999999999999,71.722,200520.0,4.0
6041,spotify:track:1Vclv5hZUbYLrQ4YfJ9l7q,0.5529999999999999,0.551,6.0,-5.3420000000000005,0.0,0.163,0.7859999999999999,0.0,0.175,0.789,104.26,90653.0,4.0
6042,spotify:track:3X38ErFiKgzUxinBlhwuWm,0.713,0.7659999999999999,9.0,-5.388999999999999,0.0,0.0455,0.14,0.0,0.0981,0.547,107.984,215613.0,4.0
6043,spotify:track:4VqPOruhp5EdPBeR92t6lQ,0.602,0.905,2.0,-4.046,1.0,0.0775,0.000202,0.064,0.11699999999999999,0.41100000000000003,128.019,304840.0,4.0
6044,spotify:track:00ZCW9lUa2bqwpF6rhtaMI,0.565,0.507,9.0,-8.339,1.0,0.0541,0.7020000000000001,6.64e-05,0.129,0.45399999999999996,152.46200000000002,247000.0,4.0
6045,spotify:track:0ZLSKmBIDFaQSfR5veas2h,0.5870000000000001,0.958,1.0,-3.597,0.0,0.0398,0.000772,0.0401,0.134,0.737,113.99,314320.0,4.0
6046,spotify:track:7ovHgp4XrRc2vSyXftHjNN,0.674,0.82,8.0,-5.1579999999999995,1.0,0.0597,0.0519,0.0,0.377,0.525,121.001,232000.0,4.0
6047,spotify:track:30cwzvmxhBPdlD1g9efF0k,0.36,0.381,1.0,-8.666,1.0,0.0488,0.59,5.15e-05,0.0846,0.34600000000000003,198.22799999999998,271787.0,3.0
6048,spotify:track:7K81sYdz55FxwH5cUjSSaY,0.682,0.7120000000000001,3.0,-6.186,1.0,0.0453,0.0715,0.0039,0.083,0.381,127.965,215040.0,4.0
6049,spotify:track:47czoFTeAmzHhfUlFPeynR,0.8420000000000001,0.534,10.0,-8.547,0.0,0.171,0.147,7.77e-05,0.261,0.7609999999999999,119.976,243784.0,4.0
